feature,value
213940_s_at,0.7982353568
213941_x_at,0.7981845737
213942_at,0.7982045412
213943_at,0.7981955409
213944_x_at,0.7986564636
213945_s_at,0.7983395457
213946_s_at,0.7981804013
213947_s_at,0.7983227372
213948_x_at,0.7982657552
213949_s_at,0.7982043028
213950_s_at,0.7982459664
213951_s_at,0.7982039452
213952_s_at,0.7982336879
213953_at,0.7982662320
213954_at,0.7982392311
213955_at,0.7982131243
213956_at,0.7983766794
213957_s_at,0.7982659936
213958_at,0.7982097268
213959_s_at,0.7981603146
213960_at,0.7982683182
213961_s_at,0.7982486486
213962_s_at,0.7983031869
213963_s_at,0.7983503342
213964_x_at,0.7981163263
213965_s_at,0.7981878519
213966_at,0.7982495427
213967_at,0.7982230783
213968_at,0.7982544899
213969_x_at,0.7982018590
213970_at,0.7982171774
213971_s_at,0.7985601425
213972_at,0.7982075214
213973_at,0.7982251644
213974_at,0.7981518507
213975_s_at,0.7979313731
213976_at,0.7982395291
213977_s_at,0.7981930375
213978_at,0.7982234359
213979_s_at,0.7981756926
213980_s_at,0.7981445789
213981_at,0.7982636094
213982_s_at,0.7981103063
213983_s_at,0.7982125282
213984_at,0.7981935740
213985_s_at,0.7981808186
213986_s_at,0.7984052896
213987_s_at,0.7982273102
213988_s_at,0.7981175780
213989_x_at,0.7981118560
213990_s_at,0.7982326150
213991_s_at,0.7982714176
213992_at,0.7982174158
213993_at,0.7982139587
213994_s_at,0.7981709838
213995_at,0.7982473969
213996_at,0.7981384993
213997_at,0.7982177138
213998_s_at,0.7982661724
213999_at,0.7983015180
214000_s_at,0.7982114553
214001_x_at,0.7981855869
214002_at,0.7982786298
214003_x_at,0.7982203364
214004_s_at,0.7982631326
214005_at,0.7981344461
214006_s_at,0.7981722951
214007_s_at,0.7982125878
214008_at,0.7982109785
214009_at,0.7982519865
214010_s_at,0.7982713580
214011_s_at,0.7982457280
214012_at,0.7982448936
214013_s_at,0.7982259989
214014_at,0.7982143164
214015_at,0.7982009649
214016_s_at,0.7982614040
214017_s_at,0.7982060909
214018_at,0.7982040048
214019_at,0.7982435822
214020_x_at,0.7982120514
214021_x_at,0.7982085347
214022_s_at,0.7982316017
214023_x_at,0.7980484366
214024_s_at,0.7982579470
214025_at,0.7981890440
214026_s_at,0.7982727885
214027_x_at,0.7981336117
214028_x_at,0.7983309627
214029_at,0.7982130647
214030_at,0.7982139587
214031_s_at,0.7982519269
214032_at,0.7981703877
214033_at,0.7982916236
214034_at,0.7981964946
214035_x_at,0.7981515527
214036_at,0.7983798981
214037_s_at,0.7982478142
214038_at,0.7982766032
214039_s_at,0.7980583906
214040_s_at,0.7982751131
214041_x_at,0.7981803417
214042_s_at,0.7981845140
214043_at,0.7982212901
214044_at,0.7982123494
214045_at,0.7982270718
214046_at,0.7982312441
214047_s_at,0.7982549667
214048_at,0.7982069850
214049_x_at,0.7982227206
214050_at,0.7982543707
214051_at,0.7982711792
214052_x_at,0.7982224822
214053_at,0.7982169986
214054_at,0.7982979417
214055_x_at,0.7983162999
214056_at,0.7981960773
214057_at,0.7983489633
214058_at,0.7982199192
214059_at,0.7982653379
214060_at,0.7982432246
214061_at,0.7981605530
214062_x_at,0.7982417345
214063_s_at,0.7982517481
214064_at,0.7982310653
214065_s_at,0.7982349992
214066_x_at,0.7982449532
214067_at,0.7981824875
214068_at,0.7982651591
214069_at,0.7982125878
214070_s_at,0.7981484532
214071_at,0.7982463241
214072_x_at,0.7982145548
214073_at,0.7982440591
214074_s_at,0.7981930375
214075_at,0.7982636690
214076_at,0.7982681990
214077_x_at,0.7982860804
214078_at,0.7982365489
214079_at,0.7981746197
214080_x_at,0.7982584834
214081_at,0.7982239127
214082_at,0.7982903123
214083_at,0.7983455062
214084_x_at,0.7982660532
214085_x_at,0.7982059717
214086_s_at,0.7984021902
214087_s_at,0.7982470989
214088_s_at,0.7982989550
214089_at,0.7982127666
214090_at,0.7983235717
214091_s_at,0.7982110977
214092_x_at,0.7983553410
214093_s_at,0.7983302474
214094_at,0.7982463837
214095_at,0.7982386351
214096_s_at,0.7982475758
214097_at,0.7982009053
214098_at,0.7981870174
214099_s_at,0.7982400060
214100_x_at,0.7982198000
214101_s_at,0.7981621623
214102_at,0.7981588840
214103_s_at,0.7981945872
214104_at,0.7982008457
214105_at,0.7982715368
214106_s_at,0.7982726097
214107_x_at,0.7983401418
214108_at,0.7982504964
214109_at,0.7981975675
214110_s_at,0.7982031703
214111_at,0.7984008193
214112_s_at,0.7982118726
214113_s_at,0.7982710600
214114_x_at,0.7983030677
214115_at,0.7983959317
214116_at,0.7982346416
214117_s_at,0.7981922626
214118_x_at,0.7982262373
214119_s_at,0.7981889844
214120_at,0.7981690764
214121_x_at,0.7981862426
214122_at,0.7981508970
214123_s_at,0.7983389497
214124_x_at,0.7981926203
214125_s_at,0.7982761860
214126_at,0.7982072830
214127_s_at,0.7982111573
214128_at,0.7983471155
214129_at,0.7981847525
214130_s_at,0.7982362509
214131_at,0.7982187271
214132_at,0.7984528542
214133_at,0.7982614636
214134_at,0.7982357144
214135_at,0.7981429696
214136_at,0.7982935309
214137_at,0.7981556654
214138_at,0.7981787324
214139_at,0.7982382178
214140_at,0.7980951071
214141_x_at,0.7983072400
214142_at,0.7981765270
214143_x_at,0.7981961370
214144_at,0.7982175946
214145_s_at,0.7982385159
214146_s_at,0.7982154489
214147_at,0.7982580662
214148_at,0.7982104421
214149_s_at,0.7982341051
214150_x_at,0.7981634140
214151_s_at,0.7981730103
214152_at,0.7981480956
214153_at,0.7982102633
214154_s_at,0.7981921434
214155_s_at,0.7982397079
214156_at,0.7981963158
214157_at,0.7982215881
214158_s_at,0.7982281446
214159_at,0.7981888056
214160_at,0.7982491255
214161_at,0.7983521223
214162_at,0.7982637286
214163_at,0.7981669307
214164_x_at,0.7981600761
214165_s_at,0.7981315851
214166_at,0.7983336449
214167_s_at,0.7981773019
214168_s_at,0.7983074784
214169_at,0.7981192470
214170_x_at,0.7981749773
214171_s_at,0.7982030511
214172_x_at,0.7981870174
214173_x_at,0.7981525064
214174_s_at,0.7982605100
214175_x_at,0.7982597351
214176_s_at,0.7981673479
214177_s_at,0.7982708812
214178_s_at,0.7983328104
214179_s_at,0.7982347608
214180_at,0.7981598377
214181_x_at,0.7982348800
214182_at,0.7981489301
214183_s_at,0.7982265949
214184_at,0.7987257242
214185_at,0.7982079983
214186_s_at,0.7982119322
214187_x_at,0.7982009649
214188_at,0.7982700467
214189_s_at,0.7982536554
214190_x_at,0.7983115315
214191_at,0.7982384562
214192_at,0.7982327342
214193_s_at,0.7983217835
214194_at,0.7982155085
214195_at,0.7983374596
214196_s_at,0.7984205484
214197_s_at,0.7981118560
214198_s_at,0.7982873917
214199_at,0.7981937528
214200_s_at,0.7983462811
214201_x_at,0.7982378602
214202_at,0.7982135415
214203_s_at,0.7983851433
214204_at,0.7982451916
214205_x_at,0.7982524633
214206_at,0.7982329130
214207_s_at,0.7982699871
214208_at,0.7981355786
214209_s_at,0.7983093858
214210_at,0.7982538939
214211_at,0.7981864810
214212_x_at,0.7981585860
214213_x_at,0.7982255816
214214_s_at,0.7982305884
214215_s_at,0.7983009815
214216_s_at,0.7981042266
214217_at,0.7981926799
214218_s_at,0.7982737422
214219_x_at,0.7983814478
214220_s_at,0.7981178164
214221_at,0.7980981469
214222_at,0.7981188297
214223_at,0.7981824279
214224_s_at,0.7981341481
214225_at,0.7981845737
214226_at,0.7982087731
214227_at,0.7983658314
214228_x_at,0.7982197404
214229_at,0.7982740402
214230_at,0.7984200716
214231_s_at,0.7982723713
214232_at,0.7982435822
214233_at,0.7982230186
214234_s_at,0.7982037663
214235_at,0.7981786132
214236_at,0.7982528806
214237_x_at,0.7983216643
214238_at,0.7982099652
214239_x_at,0.7982549667
214240_at,0.7981547117
214241_at,0.7981829047
214242_at,0.7982168198
214243_s_at,0.7983664870
214244_s_at,0.7982392907
214245_at,0.7982088923
214246_x_at,0.7981863618
214247_s_at,0.7982989550
214248_s_at,0.7982283831
214249_at,0.7983031869
214250_at,0.7982314229
214251_s_at,0.7981953621
214252_s_at,0.7981868982
214253_s_at,0.7981349230
214254_at,0.7983034253
214255_at,0.7981561422
214256_at,0.7981949449
214257_s_at,0.7981995344
214258_x_at,0.7981854677
214259_s_at,0.7982733250
214260_at,0.7982070446
214261_s_at,0.7983018756
214262_at,0.7982572317
214263_x_at,0.7985315323
214264_s_at,0.7982267737
214265_at,0.7982198596
214266_s_at,0.7982501984
214267_s_at,0.7982941270
214268_s_at,0.7982021570
214269_at,0.7982023358
214270_s_at,0.7981622815
214271_x_at,0.7982268929
214272_at,0.7982038856
214273_x_at,0.7981896996
214274_s_at,0.7981796861
214275_at,0.7981942892
214276_at,0.7983340621
214277_at,0.7982147336
214278_s_at,0.7982109189
214279_s_at,0.7982341051
214280_x_at,0.7981814742
214281_s_at,0.7982420325
214282_at,0.7981645465
214283_at,0.7982408404
214284_s_at,0.7983129025
214285_at,0.7982087135
214286_at,0.7981486917
214287_s_at,0.7982084155
214288_s_at,0.7983051538
214289_at,0.7982568145
214290_s_at,0.7981587052
214291_at,0.7983035445
214292_at,0.7982490063
214293_at,0.7982380986
214294_at,0.7981352210
214295_at,0.7981950045
214296_x_at,0.7982681990
214297_at,0.7981962562
214298_x_at,0.7981534600
214299_at,0.7982197404
214300_s_at,0.7981912494
214301_s_at,0.7984121442
214302_x_at,0.7982679009
214303_x_at,0.7982458472
214304_x_at,0.7982599735
214305_s_at,0.7982500792
214306_at,0.7981594801
214307_at,0.7980580926
214308_s_at,0.7980991006
214309_s_at,0.7982591391
214310_s_at,0.7982389927
214311_at,0.7981957793
214312_at,0.7982659936
214313_s_at,0.7982222438
214314_s_at,0.7982357740
214315_x_at,0.7980456948
214316_x_at,0.7981871367
214317_x_at,0.7982516289
214318_s_at,0.7982183695
214319_at,0.7981478572
214320_x_at,0.7983088493
214321_at,0.7982017994
214322_at,0.7981529236
214323_s_at,0.7982330322
214324_at,0.7982324362
214325_at,0.7983014584
214326_x_at,0.7981344461
214327_x_at,0.7983612418
214328_s_at,0.7981299162
214329_x_at,0.7981684804
214330_at,0.7981368899
214331_at,0.7982762456
214332_s_at,0.7982087135
214333_x_at,0.7982167602
214334_x_at,0.7982431650
214335_at,0.7981737256
214336_s_at,0.7981907725
214337_at,0.7982091308
214338_at,0.7982652187
214339_s_at,0.7982866168
214340_at,0.7982100248
214341_at,0.7982704639
214342_at,0.7982056737
214343_s_at,0.7982333302
214344_at,0.7981984615
214345_at,0.7981753349
214346_at,0.7982774973
214347_s_at,0.7982537746
214348_at,0.7982569933
214349_at,0.7981442809
214350_at,0.7982951403
214351_x_at,0.7981658578
214352_s_at,0.7982589602
214353_at,0.7983424664
214354_x_at,0.7982045412
214355_x_at,0.7982110977
214356_s_at,0.7984347939
214357_at,0.7982082963
214358_at,0.7982170582
214359_s_at,0.7981197834
214360_at,0.7982075214
214361_s_at,0.7982870936
214362_at,0.7982342243
214363_s_at,0.7981968522
214364_at,0.7982515097
214365_at,0.7982266545
214366_s_at,0.7981628776
214367_at,0.7982483506
214368_at,0.7982488275
214369_s_at,0.7982304692
214370_at,0.7983055115
214371_at,0.7982283235
214372_x_at,0.7981199026
214373_at,0.7981591225
214374_s_at,0.7982612848
214375_at,0.7981810570
214376_at,0.7981460094
214377_s_at,0.7982493639
214378_at,0.7981809378
214379_at,0.7982423902
214380_at,0.7982802987
214381_at,0.7982558608
214382_at,0.7981942296
214383_x_at,0.7981597781
214384_s_at,0.7982086539
214385_s_at,0.7983022332
214386_at,0.7982146740
214387_x_at,0.7981868386
214388_at,0.7981685996
214389_at,0.7981855273
214390_s_at,0.7981621623
214391_x_at,0.7983297110
214392_at,0.7982736230
214393_at,0.7982317805
214394_x_at,0.7982445359
214395_x_at,0.7983123660
214396_s_at,0.7982177734
214397_at,0.7981901169
214398_s_at,0.7989649773
214399_s_at,0.7983329296
214400_at,0.7982962132
214401_at,0.7981793880
214402_s_at,0.7982077599
214403_x_at,0.7983343005
214404_x_at,0.7982367873
214405_at,0.7982299924
214406_s_at,0.7982200980
214407_x_at,0.7982503772
214408_s_at,0.7982012033
214409_at,0.7982550859
214410_at,0.7981733084
214411_x_at,0.7982093692
214412_at,0.7981886864
214413_at,0.7981781960
214414_x_at,0.7980992198
214415_at,0.7981423140
214416_at,0.7982798815
214417_s_at,0.7982513905
214418_at,0.7983037829
214419_s_at,0.7983052731
214420_s_at,0.7983759046
214421_x_at,0.7983912230
214422_at,0.7982494235
214423_x_at,0.7982703447
214424_s_at,0.7982559800
214425_at,0.7982874513
214426_x_at,0.7982010245
214427_at,0.7981956601
214428_x_at,0.7981887460
214429_at,0.7982001901
214430_at,0.7982113361
214431_at,0.7980517745
214432_at,0.7981706858
214433_s_at,0.7982443571
214434_at,0.7982019782
214435_x_at,0.7981987000
214436_at,0.7982463837
214437_s_at,0.7981953025
214438_at,0.7983596921
214439_x_at,0.7982140779
214440_at,0.7982134223
214441_at,0.7981508374
214442_s_at,0.7981820703
214443_at,0.7982513905
214444_s_at,0.7982538342
214445_at,0.7981899381
214446_at,0.7983013988
214447_at,0.7981412411
214448_x_at,0.7981836200
214449_s_at,0.7982074618
214450_at,0.7982091308
214451_at,0.7981964946
214452_at,0.7982027531
214453_s_at,0.7982169390
214454_at,0.7981972694
214455_at,0.7982110381
214456_x_at,0.7983615994
214457_at,0.7982365489
214458_at,0.7983733416
214459_x_at,0.7982503772
214460_at,0.7981197238
214461_at,0.7982017398
214462_at,0.7982267141
214463_x_at,0.7981668711
214464_at,0.7985444069
214465_at,0.7982201576
214466_at,0.7982752919
214467_at,0.7982470989
214468_at,0.7983631492
214469_at,0.7982506156
214470_at,0.7981859446
214471_x_at,0.7983418107
214472_at,0.7982035279
214473_x_at,0.7981552482
214474_at,0.7984499335
214475_x_at,0.7981563210
214476_at,0.7983352542
214477_at,0.7982274890
214478_at,0.7982243896
214479_at,0.7983725667
214480_at,0.7981721163
214481_at,0.7982852459
214482_at,0.7982046604
214483_s_at,0.7981759310
214484_s_at,0.7982038260
214485_at,0.7982968688
214486_x_at,0.7981975079
214487_s_at,0.7982769012
214488_at,0.7982010841
214489_at,0.7982250452
214490_at,0.7982603908
214491_at,0.7981692553
214492_at,0.7982541919
214493_s_at,0.7981904745
214494_s_at,0.7981952429
214495_at,0.7982843518
214496_x_at,0.7985433936
214497_s_at,0.7982389331
214498_at,0.7981908321
214499_s_at,0.7984254956
214500_at,0.7981693745
214501_s_at,0.7982220054
214502_at,0.7980846167
214503_x_at,0.7982212901
214504_at,0.7982373238
214505_s_at,0.7982215285
214506_at,0.7983255386
214507_s_at,0.7982418537
214508_x_at,0.7982797027
214509_at,0.7982572317
214510_at,0.7982963324
214511_x_at,0.7982327342
214512_s_at,0.7981578708
214513_s_at,0.7982148528
214514_at,0.7981101274
214515_at,0.7984280586
214516_at,0.7985027432
214517_at,0.7982597947
214518_at,0.7981969714
214519_s_at,0.7981946468
214520_at,0.7982056141
214521_at,0.7982290387
214522_x_at,0.7982525826
214523_at,0.7982295752
214524_at,0.7982503772
214525_x_at,0.7982065678
214526_x_at,0.7981758118
214527_s_at,0.7982403636
214528_s_at,0.7982125282
214529_at,0.7982712388
214530_x_at,0.7982407212
214531_s_at,0.7982253432
214532_x_at,0.7982319593
214533_at,0.7982168794
214534_at,0.7982590199
214535_s_at,0.7982267737
214536_at,0.7982413769
214537_at,0.7982081771
214538_x_at,0.7982096672
214539_at,0.7981989384
214540_at,0.7981442809
214541_s_at,0.7981844544
214542_x_at,0.7982404232
214543_x_at,0.7981752157
214544_s_at,0.7982826233
214545_s_at,0.7982319593
214546_s_at,0.7982103825
214547_at,0.7982041240
214548_x_at,0.7980661988
214549_x_at,0.7982710600
214550_s_at,0.7981784940
214551_s_at,0.7982252836
214552_s_at,0.7981669307
214553_s_at,0.7982066870
214554_at,0.7982083559
214555_at,0.7982418537
214556_at,0.7982156277
214557_at,0.7982346416
214558_at,0.7982117534
214559_at,0.7982587814
214560_at,0.7983779311
214561_at,0.7982710004
214562_at,0.7983104587
214563_at,0.7983449697
214564_s_at,0.7981856465
214565_s_at,0.7982833982
214566_at,0.7981982231
214567_s_at,0.7981570959
214568_at,0.7982581854
214569_at,0.7982197404
214570_x_at,0.7982358336
214571_at,0.7982593775
214572_s_at,0.7981716394
214574_x_at,0.7983869910
214575_s_at,0.7982174754
214576_at,0.7982948422
214577_at,0.7982046604
214578_s_at,0.7982541919
214579_at,0.7982137799
214580_x_at,0.7982656360
214581_x_at,0.7982095480
214582_at,0.7982397079
214583_at,0.7983122468
214584_x_at,0.7983377576
214585_s_at,0.7982931733
214586_at,0.7981661558
214587_at,0.7982075214
214588_s_at,0.7981892228
214589_at,0.7982198000
214590_s_at,0.7982230186
214591_at,0.7981398702
214592_s_at,0.7981608510
214593_at,0.7980564833
214594_x_at,0.7980533838
214595_at,0.7982308865
214596_at,0.7980729342
214597_at,0.7982643843
214598_at,0.7982208133
214599_at,0.7982236743
214600_at,0.7982015014
214601_at,0.7982769012
214602_at,0.7982890010
214603_at,0.7981950045
214604_at,0.7980713844
214605_x_at,0.7981901765
214606_at,0.7982485890
214607_at,0.7982198000
214608_s_at,0.7981882095
214609_at,0.7984284163
214610_at,0.7981894016
214611_at,0.7982183099
214612_x_at,0.7981933355
214613_at,0.7982087731
214614_at,0.7981941700
214615_at,0.7982313633
214616_at,0.7982020974
214617_at,0.7984511852
214618_at,0.7982604504
214619_at,0.7982699871
214620_x_at,0.7982329130
214621_at,0.7980664968
214622_at,0.7982289791
214623_at,0.7982547283
214624_at,0.7981713414
214625_s_at,0.7982999682
214626_s_at,0.7982030511
214627_at,0.7982015610
214628_at,0.7982240915
214629_x_at,0.7982586026
214630_at,0.7981889248
214631_at,0.7982090712
214632_at,0.7982671857
214633_at,0.7981977463
214634_at,0.7982511520
214635_at,0.7982650995
214636_at,0.7983217835
214637_at,0.7981753349
214638_s_at,0.7982100248
214639_s_at,0.7983053327
214640_at,0.7982589006
214641_at,0.7982578874
214642_x_at,0.7981306911
214643_x_at,0.7982076406
214644_at,0.7981991172
214645_at,0.7983898520
214646_at,0.7981887460
214647_s_at,0.7982050776
214648_at,0.7981832623
214649_s_at,0.7981940508
214650_x_at,0.7982154489
214651_s_at,0.7981203794
214652_at,0.7982335091
214655_at,0.7983626723
214656_x_at,0.7981080413
214657_s_at,0.7982615829
214658_at,0.7982144356
214659_x_at,0.7982939482
214660_at,0.7984369397
214661_s_at,0.7981924415
214662_at,0.7982229590
214663_at,0.7982054353
214664_at,0.7982532382
214665_s_at,0.7982682586
214666_x_at,0.7982109785
214667_s_at,0.7983012795
214668_at,0.7982091904
214669_x_at,0.7982982397
214670_at,0.7982065678
214671_s_at,0.7982165217
214672_at,0.7981978655
214673_s_at,0.7982461452
214674_at,0.7981867194
214675_at,0.7981744409
214676_x_at,0.7982582450
214677_x_at,0.7983971238
214678_x_at,0.7980524302
214679_x_at,0.7982197404
214680_at,0.7982888818
214681_at,0.7983304262
214682_at,0.7981131077
214683_s_at,0.7980861664
214684_at,0.7983283401
214685_at,0.7982262969
214686_at,0.7982986569
214687_x_at,0.7980912328
214688_at,0.7982704639
214689_at,0.7983578444
214690_at,0.7982670069
214691_x_at,0.7981808186
214692_s_at,0.7983775735
214693_x_at,0.7982380390
214694_at,0.7982051373
214695_at,0.7981693745
214696_at,0.7983198166
214697_s_at,0.7980552912
214698_at,0.7982167602
214699_x_at,0.7982856631
214700_x_at,0.7982276678
214701_s_at,0.7981463671
214702_at,0.7982110977
214703_s_at,0.7981800437
214704_at,0.7982116938
214705_at,0.7982735634
214706_at,0.7981979251
214707_x_at,0.7981952429
214708_at,0.7982336879
214709_s_at,0.7982059121
214710_s_at,0.7982101440
214711_at,0.7982371449
214712_at,0.7982434630
214713_at,0.7982079387
214714_at,0.7982147336
214715_x_at,0.7981563210
214716_at,0.7982782722
214717_at,0.7982659340
214718_at,0.7981546521
214719_at,0.7981291413
214720_x_at,0.7981920242
214721_x_at,0.7981781363
214722_at,0.7981316447
214723_x_at,0.7982054949
214724_at,0.7982171774
214725_at,0.7982128859
214726_x_at,0.7983162999
214727_at,0.7981653214
214728_x_at,0.7982660532
214729_at,0.7981850505
214730_s_at,0.7982087135
214731_at,0.7981424928
214732_at,0.7983399034
214733_s_at,0.7981736064
